     2.200     2.800     2.500     3.125     0.999     0.000     0.000     0.000     0.001     1.000
     3.600     4.000     4.000     1.286     0.000     0.003     0.000     0.997     0.000     4.000
     1.000     2.600     1.000     2.500     0.972     0.000     0.000     0.000     0.028     1.000
     2.000     3.400     3.000     2.375     0.580     0.413     0.000     0.007     0.000     1.000
     2.200     2.400     2.750     1.750     0.309     0.000     0.000     0.000     0.691     5.000
     2.000     2.600     2.250     1.875     0.934     0.000     0.000     0.000     0.066     1.000
     2.200     1.800     2.000     2.375     0.000     0.000     0.007     0.000     0.993     5.000
     2.200     3.400     2.500     2.625     0.490     0.510     0.000     0.000     0.000     2.000
     3.400     4.000     2.000     2.500     0.000     1.000     0.000     0.000     0.000     2.000
     2.600     2.800     2.250     1.375     0.995     0.000     0.000     0.000     0.005     1.000
     3.000     3.400     2.000     2.000     0.723     0.276     0.000     0.000     0.000     1.000
     5.000     2.000     2.500     2.375     0.001     0.000     0.003     0.000     0.996     5.000
     1.400     2.200     2.000     2.000     0.027     0.000     0.000     0.000     0.973     5.000
     4.000     3.000     2.000     3.000     1.000     0.000     0.000     0.000     0.000     1.000
     1.800     1.200     1.250     2.125     0.000     0.000     0.999     0.000     0.001     3.000
     1.000     1.000     1.250     2.875     0.000     0.000     1.000     0.000     0.000     3.000
     3.200     2.400     2.000     2.286     0.411     0.000     0.000     0.000     0.589     5.000
     2.600     2.800     1.750     2.000     0.998     0.000     0.000     0.000     0.002     1.000
     2.600     3.000     1.750     2.500     0.999     0.001     0.000     0.000     0.000     1.000
     3.600     3.000     1.000     1.750     1.000     0.000     0.000     0.000     0.000     1.000
     2.000     2.000     2.000     2.000     0.001     0.000     0.000     0.000     0.999     5.000
     4.000     3.200     1.000     1.000     0.997     0.003     0.000     0.000     0.000     1.000
     2.600     3.000     2.000     2.375     1.000     0.000     0.000     0.000     0.000     1.000
     1.000     3.000     2.000     1.000     0.999     0.001     0.000     0.000     0.000     1.000
     4.200     2.800     2.000     3.000     0.999     0.000     0.000     0.000     0.001     1.000
     3.000     3.000     2.000     2.000     1.000     0.000     0.000     0.000     0.000     1.000
     2.600     3.000     2.000     2.000     1.000     0.000     0.000     0.000     0.000     1.000
     3.400     3.200     1.750     1.750     0.995     0.005     0.000     0.000     0.000     1.000
     3.000     3.000     2.000     2.000     1.000     0.000     0.000     0.000     0.000     1.000
         *     3.400         *         *     0.669     0.303     0.000     0.028     0.000     1.000
     3.000     3.000     2.000     2.000     1.000     0.000     0.000     0.000     0.000     1.000
     3.000     3.000     2.000     2.750     1.000     0.000     0.000     0.000     0.000     1.000
     3.000     3.000     2.000     2.625     1.000     0.000     0.000     0.000     0.000     1.000
     3.800     3.000     2.000     1.625     1.000     0.000     0.000     0.000     0.000     1.000
     3.000     3.000     1.000     2.625     0.999     0.001     0.000     0.000     0.000     1.000
     3.000     3.000     2.000     1.125     1.000     0.000     0.000     0.000     0.000     1.000
     2.200     2.400     1.000     2.250     0.485     0.000     0.000     0.000     0.515     5.000
     2.000     3.000     2.000     2.375     0.999     0.001     0.000     0.000     0.000     1.000
     3.600     2.600     2.500     2.875     0.962     0.000     0.000     0.000     0.038     1.000
     2.800     2.800     3.000     2.375     0.998     0.000     0.000     0.000     0.002     1.000
     2.200     2.400     2.250     2.250     0.428     0.000     0.000     0.000     0.572     5.000
     3.000     2.600     2.000     2.375     0.952     0.000     0.000     0.000     0.048     1.000
     2.400     3.600     1.250     1.125     0.036     0.964     0.000     0.000     0.000     2.000
     3.200     3.000     1.000     1.375     1.000     0.000     0.000     0.000     0.000     1.000
         *     1.600     3.000     3.375     0.000     0.000     0.083     0.000     0.917     5.000
     2.600     2.400     2.250     2.125     0.389     0.000     0.000     0.000     0.611     5.000
     3.000     3.000     2.750     1.875     1.000     0.000     0.000     0.000     0.000     1.000
     2.600     2.800     2.750     2.625     0.998     0.000     0.000     0.000     0.002     1.000
     2.800     3.600     1.000     1.750     0.027     0.973     0.000     0.000     0.000     2.000
     4.000     4.000     1.000     1.625     0.000     1.000     0.000     0.000     0.000     2.000
     3.000     2.600     3.250     1.500     0.882     0.000     0.000     0.000     0.118     1.000
     2.200     3.400     1.000     3.500     0.128     0.872     0.000     0.000     0.000     2.000
     3.200     3.000     2.000     2.000     1.000     0.000     0.000     0.000     0.000     1.000
     3.200     3.000     2.000     2.500     1.000     0.000     0.000     0.000     0.000     1.000
     3.000     3.000     2.250     2.000     1.000     0.000     0.000     0.000     0.000     1.000
     3.000     3.000     2.750     1.750     1.000     0.000     0.000     0.000     0.000     1.000
     2.800     4.000     2.000     2.625     0.000     1.000     0.000     0.000     0.000     2.000
     4.000     4.000     1.000     2.125     0.000     1.000     0.000     0.000     0.000     2.000
     1.500     2.400     2.500     3.250     0.646     0.000     0.000     0.000     0.354     1.000
     2.200     2.400     3.000     3.500     0.650     0.000     0.000     0.000     0.350     1.000
     3.000     3.400     1.000     2.500     0.446     0.554     0.000     0.000     0.000     2.000
     3.400     3.000     2.000     1.125     1.000     0.000     0.000     0.000     0.000     1.000
     2.600     1.800     2.000     2.625     0.000     0.000     0.008     0.000     0.992     5.000
     2.800     3.000     1.250     2.000     1.000     0.000     0.000     0.000     0.000     1.000
     1.400     4.000     1.000     1.500     0.000     1.000     0.000     0.000     0.000     2.000
     2.000     3.600     1.000     2.125     0.009     0.991     0.000     0.000     0.000     2.000
     3.000     3.000     1.000     2.125     0.999     0.000     0.000     0.000     0.000     1.000
     2.200     3.000     2.750     1.875     1.000     0.000     0.000     0.000     0.000     1.000
     1.800     2.200     2.000     2.000     0.026     0.000     0.000     0.000     0.974     5.000
     3.600     4.000     1.750     1.625     0.000     0.999     0.000     0.001     0.000     2.000
     2.600     2.800     2.500     1.500     0.996     0.000     0.000     0.000     0.004     1.000
     3.000     2.800     2.750     2.875     0.998     0.000     0.000     0.000     0.002     1.000
     2.400     3.000     2.750     2.625     1.000     0.000     0.000     0.000     0.000     1.000
     1.800     3.000     2.000     2.857     0.999     0.001     0.000     0.000     0.000     1.000
     4.000     3.000     4.000     2.000     0.995     0.000     0.000     0.004     0.000     1.000
     2.200     3.000     2.000     2.000     0.999     0.000     0.000     0.000     0.000     1.000
     2.000     1.000     2.000     2.000     0.000     0.000     1.000     0.000     0.000     3.000
     1.600     2.000     2.000     1.875     0.001     0.000     0.000     0.000     0.999     5.000
     3.200     3.000     1.750     2.125     1.000     0.000     0.000     0.000     0.000     1.000
     3.600     2.600     2.000     3.375     0.977     0.000     0.000     0.000     0.023     1.000
     1.600     3.800     2.250     1.714     0.000     0.999     0.000     0.001     0.000     2.000
     3.400     1.800     2.500     2.750     0.000     0.000     0.017     0.000     0.983     5.000
     3.400     3.000     2.333     2.000     1.000     0.000     0.000     0.000     0.000     1.000
     2.400     2.800     2.250     1.750     0.997     0.000     0.000     0.000     0.003     1.000
     2.800     3.000     2.000     1.429     1.000     0.000     0.000     0.000     0.000     1.000
     3.200     4.000     2.000     2.000     0.000     0.999     0.000     0.001     0.000     2.000
     3.250     3.200     2.250     1.500     0.996     0.003     0.000     0.000     0.000     1.000
     3.000     4.000     1.000     2.375     0.000     1.000     0.000     0.000     0.000     2.000
     2.000     2.800     1.000     2.125     0.998     0.000     0.000     0.000     0.002     1.000
     3.200     4.000     2.000     2.375     0.000     1.000     0.000     0.000     0.000     2.000
     3.800     3.200     2.000     2.625     0.994     0.006     0.000     0.000     0.000     1.000
     2.400     2.000     2.250     3.125     0.002     0.000     0.000     0.000     0.998     5.000
     2.600     1.000     2.250     2.000     0.000     0.000     1.000     0.000     0.000     3.000
     3.400     3.800     3.000     1.125     0.003     0.329     0.000     0.668     0.000     4.000
     1.600     2.000     2.250     1.000     0.000     0.000     0.000     0.000     0.999     5.000
     2.000     1.200     3.750     2.125     0.000     0.000     0.999     0.000     0.001     3.000
     1.800     1.800     3.000     2.125     0.000     0.000     0.008     0.000     0.992     5.000
     1.600     3.000     1.500     1.714     0.999     0.001     0.000     0.000     0.000     1.000
     2.200     2.400     1.250     2.250     0.474     0.000     0.000     0.000     0.526     5.000
     1.600     2.000     2.750     1.750     0.001     0.000     0.000     0.000     0.999     5.000
     3.000     2.800     2.000     1.000     0.994     0.000     0.000     0.000     0.006     1.000
     3.000     3.000     4.000     2.000     0.997     0.000     0.000     0.003     0.000     1.000
     2.400     2.400     4.000     2.500     0.393     0.000     0.000     0.000     0.607     5.000
     3.800     3.000     2.000     2.500     1.000     0.000     0.000     0.000     0.000     1.000
     2.600     2.800     3.000     3.000     0.999     0.000     0.000     0.000     0.001     1.000
     1.400     1.400     2.000     2.375     0.000     0.000     0.887     0.000     0.113     3.000
     3.400     4.000     2.000     1.125     0.000     0.992     0.000     0.008     0.000     2.000
     3.200     3.000     2.750     1.857     1.000     0.000     0.000     0.000     0.000     1.000
     1.000     1.000     3.000     1.250     0.000     0.000     1.000     0.000     0.000     3.000
     3.400     3.200     2.250     2.125     0.995     0.005     0.000     0.000     0.000     1.000
     1.600     2.000     2.500     1.500     0.001     0.000     0.000     0.000     0.999     5.000
     2.600     2.800     2.000     2.375     0.998     0.000     0.000     0.000     0.002     1.000
     2.800     2.800     2.000     2.625     0.998     0.000     0.000     0.000     0.002     1.000
     3.200     2.600     2.250     2.500     0.953     0.000     0.000     0.000     0.047     1.000
     1.600     2.000     3.750     3.375     0.002     0.000     0.000     0.000     0.998     5.000
     3.400     3.000     2.500     1.000     1.000     0.000     0.000     0.000     0.000     1.000
     3.400     3.000     3.000     1.375     1.000     0.000     0.000     0.000     0.000     1.000
     3.800     3.000     2.000     1.500     1.000     0.000     0.000     0.000     0.000     1.000
     3.000     2.600     2.000     2.125     0.941     0.000     0.000     0.000     0.059     1.000
     3.400     3.000     2.250     1.875     1.000     0.000     0.000     0.000     0.000     1.000
     3.200     1.800     1.250     1.125     0.000     0.000     0.088     0.000     0.912     5.000
     3.400     3.200     1.750     1.125     0.997     0.003     0.000     0.000     0.000     1.000
     2.600     1.800     2.750     3.000     0.000     0.000     0.005     0.000     0.994     5.000
     2.400     3.000     2.750     1.875     1.000     0.000     0.000     0.000     0.000     1.000
     2.800     4.000     1.000     1.429     0.000     1.000     0.000     0.000     0.000     2.000
     1.000     1.000     2.750     1.000     0.000     0.000     1.000     0.000     0.000     3.000
     2.500     2.600     2.000     2.250     0.950     0.000     0.000     0.000     0.050     1.000
     3.400     3.400     1.750     1.000     0.886     0.113     0.000     0.001     0.000     1.000
     1.800     3.000     2.500     2.125     0.999     0.000     0.000     0.000     0.000     1.000
     2.000     2.400     2.750     3.500     0.667     0.000     0.000     0.000     0.333     1.000
     3.400     3.400     1.750     2.375     0.704     0.295     0.000     0.000     0.000     1.000
     2.600     2.800     1.750     2.625     0.999     0.000     0.000     0.000     0.001     1.000
     3.200     3.000     1.750     2.000     1.000     0.000     0.000     0.000     0.000     1.000
     2.800     2.800     2.000     3.125     0.999     0.000     0.000     0.000     0.001     1.000
     2.200     2.600     2.250     1.500     0.910     0.000     0.000     0.000     0.090     1.000
     2.000     4.000     2.500     2.000     0.000     0.998     0.000     0.002     0.000     2.000
     2.400     1.000     1.500     2.000     0.000     0.000     1.000     0.000     0.000     3.000
     1.800     2.000     3.000     2.333     0.001     0.000     0.000     0.000     0.999     5.000
     2.600     3.000     2.750     1.625     1.000     0.000     0.000     0.000     0.000     1.000
     2.200     3.000     1.000     2.250     0.999     0.001     0.000     0.000     0.000     1.000
     2.200     1.800     2.000     3.000     0.000     0.000     0.003     0.000     0.997     5.000
     4.000     4.000     2.250     2.000     0.000     0.990     0.000     0.010     0.000     2.000
     2.500     2.400     2.250     2.750     0.521     0.000     0.000     0.000     0.479     1.000
     1.800     2.000     2.000     3.500     0.004     0.000     0.000     0.000     0.996     5.000
     2.400     3.000     1.000     2.500     0.999     0.001     0.000     0.000     0.000     1.000
     2.800     3.800     2.500     2.500     0.001     0.997     0.000     0.002     0.000     2.000
